Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1950.0,102637.674,103789.039,51370.683,52418.357,6.288,98.001,19.022,2179.741,21.007,2302.73,2.219,31.237,4766.537,617.915,45.936,6.224,1.821,29.64,104.5,2586.796,1369.887,1216.909,24.929,39.484,37.684,41.381,44.525,42.792,46.335,10.902,10.27,11.512,4.855,4.543,5.112,850.739,180.982,4179.29,1388.489,305.394,473.607,492.255,454.75,632.51,666.863,596.541,293.21,321.966,264.908,435.264,478.671,390.999,122.95,1.185
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1951.0,104940.404,106118.084,52502.647,53615.438,6.429,97.924,19.001,2248.911,21.2,2355.361,2.22,31.223,4876.926,625.468,45.973,6.223,1.834,29.651,104.6,2628.015,1392.355,1235.66,24.773,39.798,37.981,41.713,44.627,42.882,46.444,10.919,10.278,11.538,4.862,4.541,5.124,869.662,179.38,4281.266,1414.19,300.94,469.188,487.9,450.239,628.604,663.374,592.365,291.498,320.199,263.239,432.968,476.675,388.673,106.505,1.004
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1952.0,107295.765,108502.602,53661.933,54840.668,6.574,97.851,18.951,2337.097,21.543,2413.673,2.225,31.153,4991.008,637.541,46.007,6.225,1.852,29.662,104.6,2653.911,1405.785,1248.126,24.464,40.209,38.38,42.13,44.737,42.988,46.551,10.95,10.31,11.564,4.878,4.558,5.133,876.145,176.673,4390.553,1425.143,295.166,463.534,482.267,444.546,623.715,658.836,587.309,289.76,318.307,261.627,430.519,474.373,386.365,76.48,0.705
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1953.0,109709.438,110938.664,54847.1,56091.565,6.721,97.781,18.881,2429.228,21.896,2458.453,2.216,31.279,5107.861,654.118,46.04,6.23,1.87,29.673,104.6,2678.633,1418.59,1260.043,24.144,40.613,38.771,42.543,44.899,43.14,46.715,10.983,10.34,11.597,4.887,4.568,5.138,884.315,174.241,4501.701,1437.988,290.266,457.831,476.529,438.866,618.37,653.915,581.724,286.933,315.322,258.937,426.842,470.991,382.673,29.235,0.264
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1954.0,112167.891,113439.129,56064.336,57374.793,6.873,97.716,18.815,2520.428,22.217,2542.476,2.241,30.93,5222.369,669.74,46.033,6.234,1.888,29.686,104.6,2701.941,1431.333,1270.608,23.816,40.999,39.13,42.954,45.025,43.236,46.867,11.023,10.369,11.646,4.91,4.583,5.164,890.254,171.536,4612.153,1448.476,285.458,452.497,471.399,433.31,613.563,649.797,576.356,284.925,313.598,256.624,424.065,468.905,379.418,22.037,0.194
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1955.0,114710.367,116031.086,57327.406,58703.68,7.03,97.656,18.761,2624.332,22.615,2641.437,2.277,30.441,5348.291,686.036,46.088,6.248,1.908,29.698,104.6,2723.959,1442.963,1280.996,23.473,41.41,39.524,43.379,45.196,43.385,47.055,11.059,10.394,11.69,4.922,4.587,5.183,897.921,169.019,4732.406,1459.767,280.976,446.634,465.561,427.414,608.032,644.777,570.458,281.886,310.637,253.517,420.207,465.528,375.288,17.121,0.148
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1956.0,117351.804,118731.661,58646.213,60085.448,7.193,97.605,18.717,2739.591,23.071,2759.714,2.324,29.826,5488.356,704.903,46.219,6.274,1.932,29.689,104.6,2748.765,1456.078,1292.687,23.148,41.801,39.893,43.789,45.331,43.492,47.211,11.094,10.426,11.725,4.934,4.601,5.192,905.466,166.206,4866.753,1470.422,276.286,441.113,460.243,421.679,603.026,640.382,564.938,279.564,308.653,250.881,417.199,463.122,371.827,20.165,0.17
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1957.0,120111.518,121481.036,59990.459,61490.577,7.36,97.56,18.682,2722.056,22.405,2739.036,2.255,30.738,5631.107,719.001,46.349,6.303,1.904,29.679,104.6,2909.051,1537.979,1371.072,23.944,40.886,39.015,42.833,44.903,43.038,46.808,10.951,10.294,11.568,4.898,4.564,5.156,952.698,170.103,4978.704,1559.609,284.32,453.031,472.121,433.665,615.792,653.123,577.746,286.534,316.956,256.534,426.615,473.838,379.912,16.915,0.139
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1958.0,122850.554,124255.52,61347.295,62908.225,7.528,97.519,18.633,2846.162,22.898,2809.932,2.262,30.643,5777.744,730.24,46.483,6.34,1.931,29.67,104.6,2931.582,1550.396,1381.186,23.585,41.27,39.369,43.246,44.979,43.079,46.917,11.003,10.338,11.626,4.924,4.585,5.185,957.811,166.972,5120.486,1564.581,278.902,447.992,467.494,428.197,611.432,649.411,572.765,285.697,316.644,255.219,424.975,472.782,377.743,-36.174,-0.291
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1959.0,125660.486,127232.349,62806.736,64425.614,7.708,97.487,18.545,3103.723,24.393,3143.727,2.471,28.051,5922.114,744.228,46.543,6.377,2.013,29.644,104.6,2818.391,1493.937,1324.454,22.15,42.979,40.992,45.041,45.676,43.751,47.632,11.221,10.525,11.868,4.994,4.643,5.262,926.655,157.818,5284.744,1495.771,261.619,424.86,444.847,404.532,588.422,627.506,548.746,273.957,304.185,244.289,409.607,457.003,362.993,40.075,0.315
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1960.0,128804.213,130444.34,64385.526,66058.814,7.903,97.467,18.419,3222.921,24.708,3280.253,2.515,27.561,6070.886,758.469,46.541,6.416,2.042,29.633,104.6,2847.965,1508.92,1339.045,21.833,43.386,41.389,45.452,45.812,43.877,47.77,11.253,10.556,11.896,5.003,4.654,5.27,935.847,155.222,5428.137,1509.602,256.952,419.086,439.068,398.753,583.152,622.489,543.263,271.41,301.671,241.745,406.59,454.053,359.949,57.289,0.439
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1961.0,132084.466,133812.536,66044.119,67768.417,8.107,97.456,18.267,3333.043,24.915,3456.14,2.583,26.835,6202.976,772.965,46.369,6.438,2.067,29.618,104.6,2869.933,1519.326,1350.607,21.454,43.838,41.839,45.902,46.011,44.079,47.958,11.308,10.615,11.941,5.022,4.682,5.281,941.869,152.762,5556.581,1520.407,252.466,412.785,432.651,392.552,576.949,616.334,537.076,267.861,297.858,238.478,402.314,449.502,356.011,123.104,0.92
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1962.0,135540.606,137300.729,67765.639,69535.091,8.318,97.455,18.081,3426.313,24.959,3520.247,2.564,27.034,6322.864,785.258,46.06,6.444,2.083,29.626,104.6,2896.551,1531.538,1365.013,21.101,44.227,42.243,46.268,46.183,44.272,48.102,11.345,10.65,11.975,5.029,4.69,5.286,947.177,150.611,5673.221,1531.11,248.597,407.315,426.684,387.576,571.587,610.619,532.155,264.655,293.875,236.058,398.597,445.076,353.073,93.937,0.684
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1963.0,139060.853,140860.067,69522.407,71337.66,8.534,97.455,17.872,3489.356,24.778,3598.428,2.555,27.129,6423.216,802.268,45.612,6.43,2.091,29.62,104.6,2933.86,1553.334,1380.526,20.834,44.462,42.408,46.579,46.223,44.211,48.248,11.376,10.669,12.01,5.046,4.704,5.304,951.924,148.856,5770.982,1543.183,245.68,404.306,424.892,383.245,568.927,609.306,527.949,264.22,295.366,233.546,397.851,446.109,350.306,109.061,0.774
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1964.0,142659.281,144535.277,71336.812,73198.465,8.757,97.457,17.689,3586.824,24.827,3751.991,2.596,26.701,6522.225,831.395,45.146,6.406,2.102,29.607,104.6,2935.401,1551.7,1383.701,20.319,45.032,43.007,47.11,46.592,44.631,48.552,11.461,10.74,12.101,5.076,4.73,5.338,952.63,146.692,5869.608,1544.119,241.634,396.258,415.737,376.333,560.265,599.919,520.202,257.405,286.771,228.564,390.224,437.069,344.293,165.105,1.143
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1965.0,146411.272,148304.312,73198.87,75105.442,8.985,97.461,17.561,3643.611,24.577,3786.08,2.553,27.15,6630.779,866.239,44.727,6.379,2.099,29.596,104.6,2987.168,1579.074,1408.094,20.15,45.114,43.056,47.226,46.551,44.532,48.572,11.479,10.765,12.104,5.09,4.755,5.342,959.572,145.352,5973.393,1559.877,239.873,395.526,415.813,374.727,559.906,600.321,518.963,258.406,289.159,228.048,391.285,439.26,344.058,142.478,0.961
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1966.0,150197.352,152094.888,75069.121,77025.766,9.215,97.46,17.472,3646.682,23.986,3795.071,2.495,27.781,6735.631,899.485,44.303,6.343,2.076,29.581,104.5,3088.949,1633.366,1455.583,20.317,44.764,42.673,46.914,46.34,44.241,48.447,11.442,10.712,12.074,5.086,4.746,5.341,981.438,146.229,6063.888,1605.011,242.378,400.472,421.531,378.858,565.448,606.752,523.483,262.008,294.51,229.768,396.097,445.815,346.944,148.344,0.976
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1967.0,153992.423,155967.031,76981.486,78985.545,9.449,97.463,17.404,3787.139,24.291,3949.216,2.532,27.375,6853.049,929.951,43.956,6.309,2.093,29.56,104.5,3065.91,1621.234,1444.676,19.665,45.492,43.382,47.657,46.674,44.588,48.76,11.547,10.803,12.186,5.12,4.778,5.376,970.434,142.354,6187.36,1581.225,235.518,391.103,412.099,369.56,555.277,596.628,513.397,256.294,287.986,224.891,388.971,437.967,340.725,162.095,1.04
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1968.0,157941.639,159957.096,78955.961,81001.135,9.691,97.475,17.364,3875.45,24.237,4030.914,2.52,27.506,6980.356,961.929,43.655,6.275,2.091,29.538,104.5,3104.906,1640.853,1464.053,19.418,45.73,43.622,47.888,46.819,44.746,48.888,11.598,10.841,12.242,5.143,4.796,5.401,979.74,141.059,6308.375,1596.937,233.655,388.169,408.938,366.879,551.785,592.964,510.189,253.584,284.734,222.735,386.045,434.609,338.371,155.536,0.973
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1969.0,161972.553,163991.683,80952.66,83039.023,9.935,97.487,17.346,3977.75,24.257,4038.26,2.463,28.142,7130.43,1005.12,43.482,6.248,2.089,29.487,104.5,3152.68,1665.926,1486.754,19.225,45.913,43.791,48.083,46.93,44.836,49.018,11.648,10.872,12.302,5.165,4.811,5.426,990.691,139.762,6450.222,1617.255,232.126,386.127,406.993,364.75,549.179,590.563,507.419,251.663,282.935,220.652,383.895,432.674,336.044,60.463,0.369
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1970.0,166010.813,168032.011,82948.561,85083.449,10.18,97.491,17.328,4100.026,24.392,4042.395,2.406,28.809,7295.528,1043.456,43.403,6.238,2.094,29.482,104.5,3195.502,1687.174,1508.328,19.011,46.159,44.045,48.317,47.078,44.988,49.157,11.69,10.904,12.349,5.18,4.824,5.442,1001.817,138.192,6607.252,1636.194,230.047,383.029,403.61,361.97,545.553,586.777,504.024,248.976,279.858,218.326,380.878,429.389,333.357,-57.632,-0.343
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1971.0,170053.208,172065.786,84937.418,87128.368,10.425,97.485,17.302,4228.969,24.559,4025.156,2.339,29.634,7466.93,1078.626,43.363,6.232,2.1,29.475,104.5,3237.961,1708.599,1529.362,18.804,46.417,44.308,48.565,47.24,45.163,49.303,11.744,10.94,12.414,5.203,4.842,5.468,1013.6,136.626,6770.231,1656.224,227.859,379.737,399.881,359.15,541.863,582.804,500.666,246.156,276.272,216.248,377.771,425.735,330.844,-203.809,-1.184
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1972.0,174078.364,176054.969,86902.932,89152.037,10.666,97.477,17.271,4264.086,24.195,3953.21,2.246,30.861,7635.551,1108.214,43.325,6.228,2.081,29.477,104.5,3371.465,1780.462,1591.003,19.13,45.891,43.745,48.085,46.795,44.666,48.916,11.728,10.912,12.406,5.208,4.841,5.476,1036.597,136.558,6923.391,1702.708,228.92,388.562,409.952,366.66,551.404,592.626,509.685,255.388,286.744,224.052,387.686,436.214,339.929,-310.802,-1.764
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1973.0,178031.574,180173.052,88939.19,91233.861,10.916,97.485,17.248,4437.846,24.617,4282.955,2.377,29.161,7781.731,1126.415,43.166,6.208,2.098,29.482,104.5,3343.885,1757.705,1586.18,18.549,46.732,44.708,48.78,47.474,45.524,49.388,11.819,11.017,12.479,5.227,4.872,5.484,1040.488,134.425,7067.024,1704.541,224.696,376.053,394.637,357.115,537.189,575.796,498.509,242.45,269.408,215.673,373.292,417.797,329.989,-154.871,-0.859
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1974.0,182314.529,184504.968,91090.262,93414.705,11.178,97.512,17.243,4534.055,24.561,4380.878,2.375,29.185,7969.003,1160.58,43.167,6.199,2.091,29.477,104.5,3434.948,1804.131,1630.817,18.606,46.675,44.66,48.712,47.594,45.617,49.539,11.809,10.987,12.484,5.232,4.868,5.495,1073.263,135.491,7231.326,1764.067,227.022,376.088,394.319,357.539,536.961,575.571,498.244,239.532,266.694,212.462,370.978,415.987,327.062,-153.177,-0.83
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1975.0,186695.407,188897.705,93270.361,95627.344,11.444,97.535,17.243,4676.966,24.738,4404.596,2.332,29.723,8158.117,1187.321,43.15,6.185,2.095,29.483,104.5,3481.151,1828.214,1652.937,18.412,46.924,44.902,48.967,47.724,45.759,49.652,11.859,11.034,12.534,5.252,4.888,5.511,1085.528,133.936,7411.447,1781.189,224.292,373.228,391.481,354.645,533.453,571.882,494.864,237.922,264.604,211.291,368.315,412.725,324.946,-272.345,-1.44
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1976.0,191100.003,193370.125,95483.042,97887.082,11.715,97.544,17.249,4896.16,25.292,4540.243,2.348,29.521,8349.804,1217.592,43.133,6.17,2.123,29.482,104.5,3453.644,1818.701,1634.943,17.841,47.707,45.589,49.853,47.995,45.938,50.021,11.959,11.121,12.642,5.284,4.914,5.545,1074.235,129.601,7609.798,1750.864,216.07,363.511,383.165,343.453,522.901,562.987,482.432,234.356,262.674,205.976,362.323,408.243,317.212,-355.941,-1.839
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1977.0,195640.246,197743.255,97633.231,100110.024,11.98,97.526,17.271,5042.315,25.441,4206.018,2.127,32.588,8546.118,1251.865,43.12,6.155,2.128,29.486,104.5,3503.803,1846.528,1657.275,17.679,47.966,45.815,50.149,48.113,46.017,50.181,11.981,11.124,12.677,5.29,4.909,5.557,1087.583,128.111,7797.236,1770.901,213.434,360.105,380.06,339.733,519.033,559.77,477.828,232.508,261.36,203.56,359.526,406.145,313.618,-836.307,-4.22
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1978.0,199846.264,202099.896,99747.666,102352.23,12.244,97.455,17.304,5160.424,25.488,4507.263,2.23,31.083,8715.153,1275.777,43.046,6.128,2.13,29.503,104.5,3554.729,1881.326,1673.403,17.558,48.141,45.847,50.486,48.125,45.837,50.409,12.003,11.12,12.72,5.31,4.918,5.582,1097.462,126.749,7959.332,1788.019,211.15,358.096,380.439,335.225,516.971,560.781,472.239,232.827,265.53,199.811,359.105,409.774,308.635,-653.124,-3.226
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1979.0,204353.527,206236.12,101755.724,104480.395,12.495,97.392,17.331,5341.389,25.796,3765.186,1.826,37.96,8925.551,1317.614,43.105,6.11,2.138,29.48,104.5,3584.162,1897.047,1687.115,17.309,48.535,46.232,50.891,48.305,46.008,50.598,12.05,11.156,12.774,5.337,4.934,5.616,1102.194,124.448,8165.247,1795.41,207.398,352.804,375.028,330.088,511.352,555.362,466.342,230.042,262.646,197.154,355.263,405.964,304.645,-1576.216,-7.612
Estimates,Land-locked Developing Countries (LLDC),h,1636,,,432.0,Special other,1803,1980.0,208118.713,209827.644,103595.206,106232.439,12.712,97.517,17.354,5478.792,25.979,3417.863,1.629,42.55,9072.855,1332.736,43.021,6.079,2.14,29.483,104.5,3594.063,1899.556,1694.507,17.042,48.947,46.669,51.271,48.548,46.279,50.805,12.112,11.22,12.829,5.374,4.966,5.651,1104.311,122.539,8311.368,1798.168,204.146,347.456,369.163,325.304,504.966,548.375,460.611,226.178,258.03,194.134,350.023,399.812,300.33,-2060.919,-9.772
